package_name, function_name, parameter_position, outer_alternative, inner_alternative, type, count
"isotone", "activeSet", -1, 0, 0, "class<`activeset`>", 1
"isotone", "activeSet", 0, 0, 0, "class<`matrix`>", 1
"isotone", "activeSet", 1, 0, 0, "character", 1
"isotone", "activeSet", 1, 0, 1, "class<`function`>", 1
"isotone", "activeSet", 2, 0, 0, "integer[]", 1
"isotone", "activeSet", 2, 0, 1, "null", 1
"isotone", "activeSet", 3, 0, 0, "double", 1
"isotone", "activeSet", 4, 0, 0, "logical", 1
"isotone", "activeSet", 5, 0, 0, "double", 1
"isotone", "activeSet", 6, 0, 0, "...", 1
"isotone", "aTx", -1, 0, 0, "double[]", 1
"isotone", "aTx", 0, 0, 0, "class<`matrix`>", 1
"isotone", "aTx", 1, 0, 0, "double[]", 1
"isotone", "b2a", -1, 0, 0, "class<`matrix`>", 1
"isotone", "b2a", 0, 0, 0, "class<`matrix`>", 1
"isotone", "b2a", 1, 0, 0, "integer", 1
"isotone", "checkSol", -1, 0, 0, "^double[]", 1
"isotone", "checkSol", 0, 0, 0, "any", 1
"isotone", "checkSol", 1, 0, 0, "double[]", 1
"isotone", "checkSol", 2, 0, 0, "any", 1
"isotone", "checkSol", 3, 0, 0, "double[]", 1
"isotone", "checkSol", 4, 0, 0, "^double[]", 1
"isotone", "checkSol", 5, 0, 0, "^double[]", 1
"isotone", "checkSol", 6, 0, 0, "any", 1
"isotone", "fSolver", -1, 0, 0, "list<double[]>", 1
"isotone", "fSolver", 0, 0, 0, "double[]", 1
"isotone", "fSolver", 1, 0, 0, "class<`matrix`>", 1
"isotone", "fSolver", 1, 0, 1, "integer[]", 1
"isotone", "fSolver", 1, 0, 2, "null", 1
"isotone", "fSolver", 2, 0, 0, "list<class<`function`> | class<`function`> | double[] | double[] | class<`function`>>", 1
"isotone", "gpava", -1, 0, 0, "class<`gpava`>", 1
"isotone", "gpava", 0, 0, 0, "double[]", 1
"isotone", "gpava", 0, 0, 1, "null", 1
"isotone", "gpava", 1, 0, 0, "class<`data.frame`>", 1
"isotone", "gpava", 1, 0, 1, "class<`matrix`>", 1
"isotone", "gpava", 1, 0, 2, "double[]", 1
"isotone", "gpava", 2, 0, 0, "null", 1
"isotone", "gpava", 3, 0, 0, "class<`function`>", 1
"isotone", "gpava", 4, 0, 0, "character", 1
"isotone", "gpava", 5, 0, 0, "null", 1
"isotone", "gpava", 5, 0, 1, "double", 1
"isotone", "is.active", -1, 0, 0, "integer[]", 1
"isotone", "is.active", 0, 0, 0, "double[]", 1
"isotone", "is.active", 1, 0, 0, "double", 1
"isotone", "is.pos", -1, 0, 0, "logical", 1
"isotone", "is.pos", 0, 0, 0, "double", 1
"isotone", "is.pos", 1, 0, 0, "double", 1
"isotone", "mkIndi", -1, 0, 0, "class<`matrix`>", 1
"isotone", "mkIndi", 0, 0, 0, "class<`matrix`>", 1
"isotone", "mkIndi", 1, 0, 0, "integer", 1
"isotone", "mkLagrange", -1, 0, 0, "^double[]", 1
"isotone", "mkLagrange", 0, 0, 0, "class<`matrix`>", 1
"isotone", "mkLagrange", 1, 0, 0, "double[]", 1
"isotone", "mregnn", -1, 0, 0, "list<double[]>", 1
"isotone", "mregnn", 0, 0, 0, "class<`matrix`>", 1
"isotone", "mregnn", 1, 0, 0, "double[]", 1
"isotone", "mregnn", 2, 0, 0, "class<`matrix`>", 1
"isotone", "mregnnM", -1, 0, 0, "list<double[]>", 1
"isotone", "mregnnM", 0, 0, 0, "class<`matrix`>", 1
"isotone", "mregnnM", 1, 0, 0, "double[]", 1
"isotone", "mySolver", -1, 0, 0, "list<double[]>", 1
"isotone", "mySolver", 0, 0, 0, "double[]", 1
"isotone", "mySolver", 1, 0, 0, "class<`matrix`>", 1
"isotone", "mySolver", 1, 0, 1, "integer[]", 1
"isotone", "mySolver", 1, 0, 2, "null", 1
"isotone", "mySolver", 2, 0, 0, "list<class<`function`> | class<`function`> | double[] | double[] | class<`function`>>", 1
"isotone", "plot.gpava", -1, 0, 0, "null", 1
"isotone", "plot.gpava", 0, 0, 0, "class<`gpava`>", 1
"isotone", "plot.gpava", 1, 0, 0, "character", 1
"isotone", "plot.gpava", 2, 0, 0, "character", 1
"isotone", "plot.gpava", 3, 0, 0, "character", 1
"isotone", "plot.gpava", 4, 0, 0, "character", 1
"isotone", "plot.gpava", 5, 0, 0, "...", 1
"isotone", "summary.activeset", -1, 0, 0, "null", 1
"isotone", "summary.activeset", 0, 0, 0, "class<`activeset`>", 1
"isotone", "summary.activeset", 1, 0, 0, "...", 1
"isotone", "taTx", -1, 0, 0, "^double[]", 1
"isotone", "taTx", 0, 0, 0, "class<`matrix`>", 1
"isotone", "taTx", 1, 0, 0, "^double[]", 1
"isotone", "taTx", 2, 0, 0, "integer", 1
"isotone", "warshall", -1, 0, 0, "class<`matrix`>", 1
"isotone", "warshall", 0, 0, 0, "class<`matrix`>", 1
"isotone", "weighted.fractile", -1, 0, 0, "integer", 1
"isotone", "weighted.fractile", 0, 0, 0, "integer[]", 1
"isotone", "weighted.fractile", 1, 0, 0, "double[]", 1
"isotone", "weighted.fractile", 2, 0, 0, "double", 1
"isotone", "weightedFractile", -1, 0, 0, "double", 1
"isotone", "weightedFractile", 0, 0, 0, "double[]", 1
"isotone", "weightedFractile", 1, 0, 0, "double[]", 1
"isotone", "weightedFractile", 2, 0, 0, "double", 1
"isotone", "weightedFractile", 3, 0, 0, "double", 1
"isotone", "weighted.median", -1, 0, 0, "integer", 1
"isotone", "weighted.median", 0, 0, 0, "integer[]", 1
"isotone", "weighted.median", 1, 0, 0, "double[]", 1
"isotone", "weightedMedian", -1, 0, 0, "double", 1
"isotone", "weightedMedian", 0, 0, 0, "double[]", 1
"isotone", "weightedMedian", 1, 0, 0, "double[]", 1
"isotone", "weightedMidRange", -1, 0, 0, "double", 1
"isotone", "weightedMidRange", 0, 0, 0, "double[]", 1
"isotone", "weightedMidRange", 1, 0, 0, "double[]", 1
